basket_id,shop_id,user_id,item_id,buy_date
570,20,2,13,2019-06-19
570,20,2,32,2019-06-19
570,20,2,51,2019-06-19
570,20,2,77,2019-06-19
570,20,2,81,2019-06-19
570,20,2,90,2019-06-19
571,3,66,38,2020-10-11
571,3,66,69,2020-10-11
571,3,66,74,2020-10-11
571,3,66,82,2020-10-11
572,16,2,3,2020-01-06
572,16,2,52,2020-01-06
572,16,2,83,2020-01-06
572,16,2,94,2020-01-06
572,16,2,99,2020-01-06
573,18,35,12,2020-09-04
573,18,35,30,2020-09-04
573,18,35,36,2020-09-04
573,18,35,77,2020-09-04
573,18,35,79,2020-09-04
575,11,51,13,2019-09-12
575,11,51,24,2019-09-12
575,11,51,33,2019-09-12
575,11,51,84,2019-09-12
576,10,43,30,2019-09-19
577,13,100,44,2019-09-02
577,13,100,47,2019-09-02
577,13,100,52,2019-09-02
578,5,55,3,2019-10-25
578,5,55,20,2019-10-25
578,5,55,32,2019-10-25
578,5,55,37,2019-10-25
578,5,55,40,2019-10-25
578,5,55,44,2019-10-25
578,5,55,73,2019-10-25
578,5,55,76,2019-10-25
579,12,10,35,2019-04-29
579,12,10,38,2019-04-29
579,12,10,40,2019-04-29
579,12,10,59,2019-04-29
579,12,10,71,2019-04-29
579,12,10,75,2019-04-29
579,12,10,78,2019-04-29
579,12,10,82,2019-04-29
579,12,10,99,2019-04-29
580,8,66,12,2019-05-05
580,8,66,43,2019-05-05
580,8,66,95,2019-05-05
581,12,17,27,2019-09-06
581,12,17,75,2019-09-06
583,4,30,37,2019-06-09
583,4,30,46,2019-06-09
583,4,30,97,2019-06-09
583,4,30,100,2019-06-09
584,7,30,5,2019-05-07
584,7,30,45,2019-05-07
584,7,30,60,2019-05-07
584,7,30,62,2019-05-07
584,7,30,100,2019-05-07
585,10,75,5,2020-07-06
585,10,75,46,2020-07-06
585,10,75,47,2020-07-06
585,10,75,55,2020-07-06
585,10,75,81,2020-07-06
585,10,75,84,2020-07-06
585,10,75,88,2020-07-06
585,10,75,94,2020-07-06
585,10,75,98,2020-07-06
586,7,6,19,2019-03-25
586,7,6,21,2019-03-25
586,7,6,22,2019-03-25
586,7,6,34,2019-03-25
586,7,6,57,2019-03-25
586,7,6,69,2019-03-25
586,7,6,87,2019-03-25
586,7,6,88,2019-03-25
586,7,6,96,2019-03-25
587,2,89,75,2020-09-18
588,12,62,10,2019-03-03
588,12,62,37,2019-03-03
588,12,62,50,2019-03-03
588,12,62,58,2019-03-03
588,12,62,71,2019-03-03
588,12,62,73,2019-03-03
588,12,62,74,2019-03-03
589,6,45,17,2020-11-22
589,6,45,23,2020-11-22
589,6,45,24,2020-11-22
589,6,45,49,2020-11-22
589,6,45,69,2020-11-22
589,6,45,92,2020-11-22
589,6,45,98,2020-11-22
590,5,45,6,2019-05-23
590,5,45,75,2019-05-23
590,5,45,85,2019-05-23
590,5,45,86,2019-05-23
590,5,45,89,2019-05-23
591,6,28,7,2019-05-17
591,6,28,45,2019-05-17
591,6,28,90,2019-05-17
592,12,34,38,2019-05-19
592,12,34,67,2019-05-19
592,12,34,85,2019-05-19
593,16,50,11,2019-09-13
593,16,50,11,2019-09-13
593,16,50,12,2019-09-13
593,16,50,42,2019-09-13
593,16,50,48,2019-09-13
593,16,50,61,2019-09-13
593,16,50,82,2019-09-13
593,16,50,87,2019-09-13
595,3,55,30,2019-02-25
595,3,55,46,2019-02-25
595,3,55,74,2019-02-25
595,3,55,79,2019-02-25
595,3,55,86,2019-02-25
596,9,87,22,2019-11-06
596,9,87,35,2019-11-06
596,9,87,39,2019-11-06
596,9,87,93,2019-11-06
597,8,37,27,2019-02-19
598,15,81,2,2020-06-10
598,15,81,44,2020-06-10
598,15,81,46,2020-06-10
598,15,81,61,2020-06-10
598,15,81,86,2020-06-10
598,15,81,98,2020-06-10
599,15,30,1,2020-12-15
599,15,30,23,2020-12-15
599,15,30,23,2020-12-15
599,15,30,56,2020-12-15
599,15,30,59,2020-12-15
599,15,30,65,2020-12-15
599,15,30,81,2020-12-15
599,15,30,88,2020-12-15
599,15,30,92,2020-12-15
600,14,22,25,2020-09-11
600,14,22,52,2020-09-11
600,14,22,54,2020-09-11
600,14,22,62,2020-09-11
602,6,15,4,2020-06-13
602,6,15,52,2020-06-13
602,6,15,74,2020-06-13
602,6,15,74,2020-06-13
602,6,15,82,2020-06-13
602,6,15,86,2020-06-13
602,6,15,87,2020-06-13
603,12,50,16,2019-07-03
603,12,50,19,2019-07-03
603,12,50,57,2019-07-03
604,6,17,41,2019-10-02
604,6,17,54,2019-10-02
604,6,17,59,2019-10-02
604,6,17,73,2019-10-02
604,6,17,88,2019-10-02
605,13,4,3,2019-07-12
605,13,4,37,2019-07-12
605,13,4,44,2019-07-12
605,13,4,50,2019-07-12
605,13,4,53,2019-07-12
605,13,4,53,2019-07-12
605,13,4,58,2019-07-12
605,13,4,72,2019-07-12
605,13,4,78,2019-07-12
606,7,93,21,2019-09-30
606,7,93,27,2019-09-30
606,7,93,35,2019-09-30
606,7,93,49,2019-09-30
606,7,93,72,2019-09-30
606,7,93,99,2019-09-30
607,2,80,14,2020-05-14
607,2,80,35,2020-05-14
607,2,80,37,2020-05-14
607,2,80,41,2020-05-14
607,2,80,63,2020-05-14
607,2,80,75,2020-05-14
607,2,80,77,2020-05-14
607,2,80,90,2020-05-14
607,2,80,98,2020-05-14
608,7,36,9,2019-10-23
608,7,36,14,2019-10-23
608,7,36,33,2019-10-23
608,7,36,48,2019-10-23
608,7,36,78,2019-10-23
608,7,36,78,2019-10-23
609,2,10,8,2020-11-06
609,2,10,29,2020-11-06
609,2,10,93,2020-11-06
610,5,96,19,2019-10-19
610,5,96,46,2019-10-19
610,5,96,49,2019-10-19
610,5,96,50,2019-10-19
610,5,96,53,2019-10-19
610,5,96,54,2019-10-19
610,5,96,82,2019-10-19
610,5,96,95,2019-10-19
610,5,96,99,2019-10-19
611,11,70,30,2020-11-22
612,4,2,33,2020-06-02
612,4,2,37,2020-06-02
612,4,2,38,2020-06-02
612,4,2,43,2020-06-02
612,4,2,59,2020-06-02
612,4,2,83,2020-06-02
612,4,2,90,2020-06-02
612,4,2,100,2020-06-02
613,6,67,1,2020-03-06
613,6,67,15,2020-03-06
613,6,67,27,2020-03-06
613,6,67,31,2020-03-06
613,6,67,57,2020-03-06
613,6,67,66,2020-03-06
613,6,67,73,2020-03-06
614,2,70,4,2020-12-05
614,2,70,25,2020-12-05
614,2,70,31,2020-12-05
614,2,70,77,2020-12-05
615,20,99,40,2020-11-05
615,20,99,67,2020-11-05
616,6,67,38,2019-03-21
617,3,69,23,2020-01-11
617,3,69,35,2020-01-11
619,5,52,65,2019-06-15
620,5,50,27,2019-03-05
622,15,96,37,2019-02-20
624,17,60,2,2019-07-13
624,17,60,3,2019-07-13
624,17,60,10,2019-07-13
624,17,60,10,2019-07-13
624,17,60,57,2019-07-13
624,17,60,58,2019-07-13
624,17,60,73,2019-07-13
624,17,60,78,2019-07-13
624,17,60,79,2019-07-13
625,18,7,26,2020-10-09
625,18,7,40,2020-10-09
625,18,7,46,2020-10-09
625,18,7,95,2020-10-09
625,18,7,100,2020-10-09
626,4,65,3,2019-01-14
626,4,65,27,2019-01-14
626,4,65,30,2019-01-14
626,4,65,75,2019-01-14
626,4,65,81,2019-01-14
626,4,65,85,2019-01-14
626,4,65,88,2019-01-14
626,4,65,99,2019-01-14
627,10,61,38,2019-07-28
627,10,61,53,2019-07-28
627,10,61,59,2019-07-28
627,10,61,88,2019-07-28
627,10,61,95,2019-07-28
628,4,46,32,2019-12-05
629,14,42,23,2020-10-09
629,14,42,47,2020-10-09
629,14,42,61,2020-10-09
629,14,42,71,2020-10-09
629,14,42,72,2020-10-09
629,14,42,86,2020-10-09
630,4,58,19,2019-12-31
630,4,58,99,2019-12-31
631,10,48,36,2019-12-13
631,10,48,88,2019-12-13
631,10,48,95,2019-12-13
632,20,30,36,2020-03-20
632,20,30,44,2020-03-20
632,20,30,44,2020-03-20
632,20,30,61,2020-03-20
632,20,30,62,2020-03-20
632,20,30,78,2020-03-20
632,20,30,81,2020-03-20
632,20,30,98,2020-03-20
633,5,21,15,2020-05-25
633,5,21,16,2020-05-25
633,5,21,36,2020-05-25
633,5,21,63,2020-05-25
633,5,21,66,2020-05-25
633,5,21,68,2020-05-25
633,5,21,69,2020-05-25
633,5,21,92,2020-05-25
634,7,69,44,2019-02-17
634,7,69,67,2019-02-17
635,5,37,6,2020-09-10
635,5,37,8,2020-09-10
635,5,37,10,2020-09-10
635,5,37,22,2020-09-10
635,5,37,99,2020-09-10
636,11,22,10,2020-10-06
636,11,22,49,2020-10-06
636,11,22,66,2020-10-06
636,11,22,70,2020-10-06
636,11,22,71,2020-10-06
636,11,22,96,2020-10-06
637,18,65,1,2020-01-26
637,18,65,37,2020-01-26
637,18,65,40,2020-01-26
637,18,65,84,2020-01-26
638,9,10,5,2020-01-10
638,9,10,9,2020-01-10
638,9,10,70,2020-01-10
638,9,10,82,2020-01-10
639,3,32,13,2020-12-02
639,3,32,48,2020-12-02
639,3,32,52,2020-12-02
639,3,32,81,2020-12-02
639,3,32,100,2020-12-02
640,18,3,14,2020-05-28
640,18,3,34,2020-05-28
640,18,3,62,2020-05-28
641,10,96,16,2019-08-10
641,10,96,26,2019-08-10
641,10,96,43,2019-08-10
641,10,96,58,2019-08-10
641,10,96,63,2019-08-10
641,10,96,67,2019-08-10
641,10,96,76,2019-08-10
641,10,96,87,2019-08-10
641,10,96,91,2019-08-10
642,11,65,9,2020-05-03
642,11,65,39,2020-05-03
642,11,65,64,2020-05-03
642,11,65,67,2020-05-03
642,11,65,80,2020-05-03
642,11,65,86,2020-05-03
642,11,65,93,2020-05-03
643,8,81,27,2019-10-01
643,8,81,28,2019-10-01
643,8,81,34,2019-10-01
643,8,81,38,2019-10-01
643,8,81,40,2019-10-01
643,8,81,53,2019-10-01
643,8,81,63,2019-10-01
643,8,81,87,2019-10-01
643,8,81,98,2019-10-01
644,19,80,13,2019-12-28
644,19,80,19,2019-12-28
644,19,80,21,2019-12-28
644,19,80,29,2019-12-28
644,19,80,70,2019-12-28
644,19,80,89,2019-12-28
644,19,80,94,2019-12-28
645,20,39,22,2019-12-17
645,20,39,27,2019-12-17
645,20,39,41,2019-12-17
645,20,39,94,2019-12-17
646,5,16,36,2020-03-04
646,5,16,41,2020-03-04
646,5,16,62,2020-03-04
648,3,62,49,2019-07-20
648,3,62,58,2019-07-20
648,3,62,71,2019-07-20
648,3,62,73,2019-07-20
648,3,62,82,2019-07-20
649,7,71,29,2020-07-27
649,7,71,80,2020-07-27
651,13,96,29,2019-09-29
651,13,96,47,2019-09-29
651,13,96,75,2019-09-29
651,13,96,88,2019-09-29
651,13,96,94,2019-09-29
652,20,64,3,2019-12-17
652,20,64,21,2019-12-17
653,2,24,9,2020-03-08
653,2,24,66,2020-03-08
653,2,24,76,2020-03-08
653,2,24,80,2020-03-08
653,2,24,88,2020-03-08
653,2,24,97,2020-03-08
654,19,61,68,2020-03-18
655,14,93,65,2020-08-18
655,14,93,80,2020-08-18
655,14,93,87,2020-08-18
656,6,84,64,2020-07-07
657,1,43,4,2019-02-03
657,1,43,18,2019-02-03
657,1,43,44,2019-02-03
657,1,43,52,2019-02-03
657,1,43,54,2019-02-03
657,1,43,98,2019-02-03
657,1,43,99,2019-02-03
658,8,2,24,2019-05-05
658,8,2,71,2019-05-05
658,8,2,88,2019-05-05
658,8,2,99,2019-05-05
659,12,95,34,2019-07-20
659,12,95,60,2019-07-20
660,19,50,9,2019-09-08
661,1,34,8,2019-07-23
661,1,34,45,2019-07-23
661,1,34,75,2019-07-23
661,1,34,79,2019-07-23
662,14,23,4,2019-06-12
662,14,23,31,2019-06-12
662,14,23,56,2019-06-12
662,14,23,65,2019-06-12
662,14,23,80,2019-06-12
662,14,23,97,2019-06-12
662,14,23,97,2019-06-12
663,3,94,2,2020-03-09
663,3,94,4,2020-03-09
663,3,94,21,2020-03-09
663,3,94,22,2020-03-09
663,3,94,25,2020-03-09
663,3,94,25,2020-03-09
663,3,94,34,2020-03-09
663,3,94,36,2020-03-09
663,3,94,43,2020-03-09
664,11,20,87,2020-09-06
665,18,59,2,2019-06-10
665,18,59,79,2019-06-10
666,3,32,2,2020-01-18
666,3,32,21,2020-01-18
666,3,32,31,2020-01-18
666,3,32,52,2020-01-18
666,3,32,84,2020-01-18
666,3,32,91,2020-01-18
667,1,2,45,2019-11-13
667,1,2,46,2019-11-13
667,1,2,47,2019-11-13
667,1,2,53,2019-11-13
667,1,2,81,2019-11-13
667,1,2,82,2019-11-13
669,15,53,2,2019-11-27
669,15,53,28,2019-11-27
669,15,53,35,2019-11-27
669,15,53,42,2019-11-27
669,15,53,56,2019-11-27
670,11,27,12,2019-02-16
670,11,27,13,2019-02-16
670,11,27,22,2019-02-16
670,11,27,44,2019-02-16
670,11,27,65,2019-02-16
670,11,27,72,2019-02-16
670,11,27,79,2019-02-16
670,11,27,79,2019-02-16
671,17,47,15,2020-06-01
671,17,47,24,2020-06-01
671,17,47,24,2020-06-01
671,17,47,25,2020-06-01
671,17,47,34,2020-06-01
671,17,47,60,2020-06-01
671,17,47,63,2020-06-01
671,17,47,66,2020-06-01
671,17,47,66,2020-06-01
672,10,78,22,2019-03-23
672,10,78,28,2019-03-23
673,17,72,1,2019-12-19
673,17,72,17,2019-12-19
673,17,72,29,2019-12-19
673,17,72,51,2019-12-19
673,17,72,66,2019-12-19
673,17,72,98,2019-12-19
673,17,72,98,2019-12-19
673,17,72,100,2019-12-19
674,18,21,11,2019-10-30
674,18,21,22,2019-10-30
674,18,21,27,2019-10-30
674,18,21,30,2019-10-30
674,18,21,56,2019-10-30
674,18,21,82,2019-10-30
674,18,21,84,2019-10-30
675,1,75,4,2020-10-14
675,1,75,19,2020-10-14
675,1,75,23,2020-10-14
675,1,75,71,2020-10-14
675,1,75,84,2020-10-14
675,1,75,84,2020-10-14
675,1,75,89,2020-10-14
675,1,75,95,2020-10-14
675,1,75,96,2020-10-14
676,5,74,13,2020-01-11
676,5,74,54,2020-01-11
676,5,74,98,2020-01-11
677,16,97,1,2020-02-18
677,16,97,8,2020-02-18
677,16,97,19,2020-02-18
677,16,97,26,2020-02-18
677,16,97,36,2020-02-18
677,16,97,71,2020-02-18
677,16,97,88,2020-02-18
677,16,97,90,2020-02-18
678,1,83,29,2020-10-25
678,1,83,48,2020-10-25
679,17,11,4,2020-07-18
679,17,11,6,2020-07-18
679,17,11,30,2020-07-18
679,17,11,37,2020-07-18
679,17,11,52,2020-07-18
679,17,11,80,2020-07-18
679,17,11,86,2020-07-18
680,15,36,15,2020-06-07
680,15,36,72,2020-06-07
681,10,72,2,2019-11-12
681,10,72,22,2019-11-12
681,10,72,41,2019-11-12
681,10,72,69,2019-11-12
682,6,46,11,2020-07-11
682,6,46,40,2020-07-11
682,6,46,44,2020-07-11
682,6,46,46,2020-07-11
682,6,46,55,2020-07-11
682,6,46,58,2020-07-11
682,6,46,66,2020-07-11
682,6,46,82,2020-07-11
683,10,62,18,2019-02-22
683,10,62,52,2019-02-22
683,10,62,78,2019-02-22
683,10,62,83,2019-02-22
684,12,19,29,2019-10-26
684,12,19,34,2019-10-26
684,12,19,50,2019-10-26
684,12,19,68,2019-10-26
684,12,19,70,2019-10-26
684,12,19,78,2019-10-26
684,12,19,81,2019-10-26
685,20,49,67,2019-05-16
685,20,49,68,2019-05-16
685,20,49,84,2019-05-16
685,20,49,100,2019-05-16
686,17,12,67,2020-03-27
686,17,12,74,2020-03-27
686,17,12,86,2020-03-27
687,4,5,67,2020-05-17
687,4,5,73,2020-05-17
688,7,92,30,2019-01-13
688,7,92,38,2019-01-13
688,7,92,65,2019-01-13
688,7,92,74,2019-01-13
690,20,80,16,2020-05-08
690,20,80,70,2020-05-08
690,20,80,83,2020-05-08
690,20,80,99,2020-05-08
691,4,43,1,2020-04-11
691,4,43,13,2020-04-11
691,4,43,28,2020-04-11
691,4,43,35,2020-04-11
691,4,43,46,2020-04-11
691,4,43,47,2020-04-11
691,4,43,57,2020-04-11
691,4,43,59,2020-04-11
691,4,43,74,2020-04-11
692,11,3,12,2020-03-24
692,11,3,24,2020-03-24
692,11,3,76,2020-03-24
692,11,3,97,2020-03-24
694,2,73,26,2019-08-17
694,2,73,38,2019-08-17
694,2,73,85,2019-08-17
694,2,73,93,2019-08-17
695,13,34,4,2020-04-02
695,13,34,27,2020-04-02
695,13,34,86,2020-04-02
696,6,57,11,2019-01-09
696,6,57,14,2019-01-09
696,6,57,58,2019-01-09
696,6,57,93,2019-01-09
697,7,84,11,2019-10-14
697,7,84,14,2019-10-14
697,7,84,17,2019-10-14
697,7,84,29,2019-10-14
697,7,84,56,2019-10-14
697,7,84,81,2019-10-14
698,16,51,4,2019-03-05
698,16,51,21,2019-03-05
698,16,51,33,2019-03-05
698,16,51,37,2019-03-05
698,16,51,60,2019-03-05
698,16,51,68,2019-03-05
699,10,13,4,2020-02-14
699,10,13,15,2020-02-14
699,10,13,46,2020-02-14
699,10,13,50,2020-02-14
699,10,13,50,2020-02-14
699,10,13,71,2020-02-14
699,10,13,91,2020-02-14
700,10,68,44,2020-03-01
700,10,68,70,2020-03-01
700,10,68,87,2020-03-01
700,10,68,91,2020-03-01
700,10,68,93,2020-03-01
701,9,28,4,2020-07-22
701,9,28,6,2020-07-22
701,9,28,7,2020-07-22
701,9,28,11,2020-07-22
701,9,28,25,2020-07-22
702,15,20,25,2020-10-20
702,15,20,40,2020-10-20
702,15,20,49,2020-10-20
702,15,20,52,2020-10-20
702,15,20,54,2020-10-20
702,15,20,87,2020-10-20
703,10,8,3,2019-07-12
703,10,8,43,2019-07-12
703,10,8,63,2019-07-12
703,10,8,92,2019-07-12
704,7,97,8,2020-05-16
704,7,97,29,2020-05-16
704,7,97,31,2020-05-16
704,7,97,44,2020-05-16
704,7,97,44,2020-05-16
704,7,97,45,2020-05-16
704,7,97,46,2020-05-16
704,7,97,85,2020-05-16
704,7,97,98,2020-05-16
705,11,65,17,2019-07-10
705,11,65,47,2019-07-10
706,2,23,1,2020-12-29
706,2,23,19,2020-12-29
706,2,23,30,2020-12-29
706,2,23,58,2020-12-29
706,2,23,90,2020-12-29
707,17,41,57,2020-09-06
707,17,41,85,2020-09-06
707,17,41,96,2020-09-06
708,13,31,10,2019-01-07
708,13,31,24,2019-01-07
708,13,31,31,2019-01-07
708,13,31,45,2019-01-07
708,13,31,75,2019-01-07
708,13,31,76,2019-01-07
709,13,76,70,2020-10-15
709,13,76,74,2020-10-15
709,13,76,79,2020-10-15
709,13,76,99,2020-10-15
711,19,8,12,2020-10-22
711,19,8,25,2020-10-22
711,19,8,38,2020-10-22
711,19,8,44,2020-10-22
711,19,8,57,2020-10-22
711,19,8,73,2020-10-22
711,19,8,73,2020-10-22
711,19,8,78,2020-10-22
712,15,71,13,2019-02-16
712,15,71,21,2019-02-16
712,15,71,76,2019-02-16
712,15,71,87,2019-02-16
713,20,72,10,2019-11-23
713,20,72,10,2019-11-23
713,20,72,61,2019-11-23
714,14,54,22,2019-09-08
715,13,74,29,2019-04-30
715,13,74,40,2019-04-30
715,13,74,51,2019-04-30
715,13,74,54,2019-04-30
715,13,74,64,2019-04-30
715,13,74,72,2019-04-30
715,13,74,80,2019-04-30
715,13,74,92,2019-04-30
715,13,74,96,2019-04-30
717,1,100,15,2020-03-21
717,1,100,35,2020-03-21
717,1,100,41,2020-03-21
717,1,100,61,2020-03-21
717,1,100,68,2020-03-21
717,1,100,84,2020-03-21
717,1,100,88,2020-03-21
717,1,100,98,2020-03-21
718,7,59,38,2019-02-02
718,7,59,84,2019-02-02
718,7,59,96,2019-02-02
719,7,14,44,2020-06-28
720,20,100,37,2020-11-16
720,20,100,45,2020-11-16
720,20,100,55,2020-11-16
720,20,100,58,2020-11-16
720,20,100,99,2020-11-16
721,9,47,6,2020-04-26
721,9,47,36,2020-04-26
721,9,47,43,2020-04-26
721,9,47,73,2020-04-26
721,9,47,83,2020-04-26
721,9,47,85,2020-04-26
721,9,47,99,2020-04-26
722,10,53,15,2020-07-09
723,17,70,61,2019-12-26
723,17,70,85,2019-12-26
724,18,52,3,2019-01-06
724,18,52,6,2019-01-06
724,18,52,18,2019-01-06
724,18,52,32,2019-01-06
724,18,52,71,2019-01-06
725,20,74,71,2019-07-09
726,18,65,1,2020-09-09
726,18,65,37,2020-09-09
727,18,73,10,2019-12-20
727,18,73,74,2019-12-20
728,14,41,32,2019-10-21
728,14,41,62,2019-10-21
728,14,41,78,2019-10-21
728,14,41,87,2019-10-21
729,15,95,4,2019-10-11
729,15,95,53,2019-10-11
730,16,6,16,2020-11-22
730,16,6,17,2020-11-22
730,16,6,45,2020-11-22
730,16,6,49,2020-11-22
730,16,6,58,2020-11-22
730,16,6,71,2020-11-22
730,16,6,96,2020-11-22
731,19,99,9,2020-02-23
731,19,99,10,2020-02-23
731,19,99,10,2020-02-23
731,19,99,26,2020-02-23
731,19,99,30,2020-02-23
731,19,99,41,2020-02-23
731,19,99,65,2020-02-23
731,19,99,81,2020-02-23
731,19,99,93,2020-02-23
733,20,80,54,2020-04-08
733,20,80,68,2020-04-08
734,19,35,12,2019-08-05
734,19,35,57,2019-08-05
734,19,35,62,2019-08-05
736,2,70,14,2020-01-20
736,2,70,33,2020-01-20
736,2,70,61,2020-01-20
736,2,70,71,2020-01-20
736,2,70,75,2020-01-20
736,2,70,96,2020-01-20
737,8,12,10,2020-05-24
737,8,12,44,2020-05-24
737,8,12,49,2020-05-24
737,8,12,55,2020-05-24
737,8,12,66,2020-05-24
737,8,12,76,2020-05-24
737,8,12,83,2020-05-24
738,2,77,46,2019-07-07
738,2,77,48,2019-07-07
738,2,77,49,2019-07-07
738,2,77,94,2019-07-07
739,2,65,5,2019-11-05
740,13,80,4,2020-01-21
740,13,80,24,2020-01-21
740,13,80,40,2020-01-21
740,13,80,79,2020-01-21
740,13,80,86,2020-01-21
741,4,41,16,2020-02-18
741,4,41,24,2020-02-18
741,4,41,26,2020-02-18
741,4,41,27,2020-02-18
741,4,41,37,2020-02-18
741,4,41,58,2020-02-18
741,4,41,58,2020-02-18
741,4,41,70,2020-02-18
742,8,61,2,2019-02-04
742,8,61,2,2019-02-04
742,8,61,3,2019-02-04
742,8,61,6,2019-02-04
742,8,61,9,2019-02-04
742,8,61,11,2019-02-04
742,8,61,29,2019-02-04
742,8,61,62,2019-02-04
743,2,52,21,2020-01-24
743,2,52,24,2020-01-24
743,2,52,34,2020-01-24
743,2,52,45,2020-01-24
743,2,52,51,2020-01-24
743,2,52,68,2020-01-24
743,2,52,83,2020-01-24
744,13,69,13,2019-03-12
744,13,69,37,2019-03-12
744,13,69,43,2019-03-12
744,13,69,55,2019-03-12
745,17,8,81,2019-06-18
745,17,8,90,2019-06-18
745,17,8,94,2019-06-18
746,4,78,2,2020-12-25
746,4,78,18,2020-12-25
746,4,78,43,2020-12-25
746,4,78,50,2020-12-25
746,4,78,50,2020-12-25
746,4,78,100,2020-12-25
747,4,33,18,2020-11-29
747,4,33,66,2020-11-29
747,4,33,74,2020-11-29
748,9,32,28,2020-01-11
748,9,32,54,2020-01-11
749,19,3,10,2020-12-15
749,19,3,23,2020-12-15
749,19,3,54,2020-12-15
749,19,3,74,2020-12-15
749,19,3,86,2020-12-15
749,19,3,93,2020-12-15
750,13,98,4,2019-08-07
750,13,98,18,2019-08-07
750,13,98,32,2019-08-07
750,13,98,36,2019-08-07
750,13,98,55,2019-08-07
750,13,98,58,2019-08-07
750,13,98,98,2019-08-07
751,5,94,20,2020-01-31
751,5,94,30,2020-01-31
752,13,60,21,2020-12-05
752,13,60,42,2020-12-05
752,13,60,58,2020-12-05
752,13,60,61,2020-12-05
752,13,60,65,2020-12-05
754,20,80,34,2019-08-02
755,1,35,32,2019-04-09
755,1,35,66,2019-04-09
755,1,35,77,2019-04-09
755,1,35,93,2019-04-09
755,1,35,97,2019-04-09
756,6,42,10,2019-09-07
756,6,42,38,2019-09-07
756,6,42,42,2019-09-07
756,6,42,61,2019-09-07
756,6,42,84,2019-09-07
757,18,83,17,2019-10-29
757,18,83,41,2019-10-29
758,14,30,70,2020-03-22
758,14,30,77,2020-03-22
758,14,30,85,2020-03-22
759,3,75,2,2019-10-18
759,3,75,8,2019-10-18
759,3,75,14,2019-10-18
759,3,75,30,2019-10-18
759,3,75,65,2019-10-18
759,3,75,86,2019-10-18
759,3,75,94,2019-10-18
759,3,75,97,2019-10-18
760,17,86,2,2019-03-11
760,17,86,25,2019-03-11
760,17,86,31,2019-03-11
760,17,86,32,2019-03-11
760,17,86,93,2019-03-11
760,17,86,99,2019-03-11
760,17,86,99,2019-03-11
761,2,24,27,2019-04-21
761,2,24,28,2019-04-21
761,2,24,63,2019-04-21
761,2,24,63,2019-04-21
761,2,24,82,2019-04-21
762,3,22,16,2020-10-19
762,3,22,31,2020-10-19
762,3,22,65,2020-10-19
762,3,22,67,2020-10-19
762,3,22,89,2020-10-19
762,3,22,93,2020-10-19
763,3,58,22,2020-03-04
763,3,58,25,2020-03-04
763,3,58,46,2020-03-04
763,3,58,61,2020-03-04
763,3,58,64,2020-03-04
763,3,58,82,2020-03-04
763,3,58,85,2020-03-04
765,20,20,31,2020-09-25
765,20,20,44,2020-09-25
765,20,20,64,2020-09-25
765,20,20,67,2020-09-25
766,20,6,1,2019-05-28
766,20,6,37,2019-05-28
766,20,6,54,2019-05-28
766,20,6,56,2019-05-28
766,20,6,67,2019-05-28
767,9,87,13,2019-12-05
767,9,87,61,2019-12-05
767,9,87,85,2019-12-05
768,15,52,3,2020-02-25
768,15,52,30,2020-02-25
768,15,52,40,2020-02-25
768,15,52,53,2020-02-25
768,15,52,61,2020-02-25
769,1,84,12,2020-12-21
769,1,84,15,2020-12-21
769,1,84,26,2020-12-21
769,1,84,57,2020-12-21
769,1,84,68,2020-12-21
769,1,84,71,2020-12-21
769,1,84,76,2020-12-21
769,1,84,85,2020-12-21
770,7,88,39,2019-04-12
770,7,88,46,2019-04-12
770,7,88,89,2019-04-12
770,7,88,93,2019-04-12
770,7,88,95,2019-04-12
771,9,47,1,2019-08-01
771,9,47,44,2019-08-01
771,9,47,50,2019-08-01
771,9,47,87,2019-08-01
772,3,68,8,2019-10-25
772,3,68,10,2019-10-25
772,3,68,52,2019-10-25
772,3,68,55,2019-10-25
772,3,68,82,2019-10-25
772,3,68,93,2019-10-25
774,15,75,19,2020-10-16
774,15,75,76,2020-10-16
775,6,28,4,2019-12-31
775,6,28,26,2019-12-31
775,6,28,34,2019-12-31
775,6,28,36,2019-12-31
775,6,28,50,2019-12-31
775,6,28,55,2019-12-31
775,6,28,65,2019-12-31
775,6,28,95,2019-12-31
775,6,28,95,2019-12-31
777,3,76,3,2020-03-08
777,3,76,61,2020-03-08
777,3,76,63,2020-03-08
777,3,76,78,2020-03-08
777,3,76,97,2020-03-08
777,3,76,100,2020-03-08
778,5,13,16,2020-09-29
778,5,13,49,2020-09-29
778,5,13,56,2020-09-29
778,5,13,68,2020-09-29
778,5,13,68,2020-09-29
778,5,13,79,2020-09-29
778,5,13,98,2020-09-29
778,5,13,100,2020-09-29
779,8,54,23,2020-01-25
779,8,54,37,2020-01-25
780,7,100,11,2019-04-23
780,7,100,17,2019-04-23
780,7,100,25,2019-04-23
780,7,100,32,2019-04-23
780,7,100,44,2019-04-23
780,7,100,44,2019-04-23
780,7,100,54,2019-04-23
780,7,100,69,2019-04-23
780,7,100,86,2019-04-23
781,9,20,48,2019-05-09
781,9,20,52,2019-05-09
781,9,20,67,2019-05-09
781,9,20,81,2019-05-09
783,19,85,17,2019-10-17
783,19,85,20,2019-10-17
783,19,85,28,2019-10-17
783,19,85,31,2019-10-17
783,19,85,63,2019-10-17
